ym,category,role,matters_received,cases_filed,matters_terminated,cases_terminated,d_judg_us,d_settle,d_against,d_dismissed,d_other
2026-02,ALL,Defendant,13216,12913,11,5281,1104,88,1640,683,1766
2026-03,ALL,Defendant,14693,14104,32,7344,1389,92,1763,785,3315
2026-04,ALL,Defendant,13924,12622,25,5173,1028,55,1277,691,2122
2026-05,ALL,Defendant,10620,7883,16,3167,668,41,660,408,1390
1994-10,Admiralty,Defendant,10,6,0,10,,,,,10
1994-11,Admiralty,Defendant,5,9,0,2,1,,,,1
1994-12,Admiralty,Defendant,13,12,0,5,,,,,5
1995-01,Admiralty,Defendant,19,17,0,12,1,,,,11
1995-02,Admiralty,Defendant,9,8,0,13,1,,,,12
1995-03,Admiralty,Defendant,13,13,0,16,,,,,16
1995-04,Admiralty,Defendant,8,10,1,19,,,1,,18
1995-05,Admiralty,Defendant,16,17,0,11,,,2,,9
1995-06,Admiralty,Defendant,7,2,0,5,1,,,,4
1995-07,Admiralty,Defendant,5,3,0,14,,,1,,13
1995-08,Admiralty,Defendant,8,7,0,17,2,,,,15
1995-09,Admiralty,Defendant,5,6,0,9,1,,,,8
1995-10,Admiralty,Defendant,7,8,0,11,,,1,,10
1995-11,Admiralty,Defendant,6,7,0,11,,,,,11
1995-12,Admiralty,Defendant,7,6,0,7,2,,1,,4
1996-01,Admiralty,Defendant,7,5,0,11,1,,,1,9
1996-02,Admiralty,Defendant,3,5,0,8,,,,,8
1996-03,Admiralty,Defendant,11,13,0,6,1,,,,5
1996-04,Admiralty,Defendant,10,9,0,9,1,,,,8
1996-05,Admiralty,Defendant,6,8,0,15,1,,4,,10
1996-06,Admiralty,Defendant,7,7,0,13,1,,,,12
1996-07,Admiralty,Defendant,8,10,0,13,,,,,13
1996-08,Admiralty,Defendant,9,7,0,4,1,,,,3
1996-09,Admiralty,Defendant,6,4,0,16,1,,1,,14
1996-10,Admiralty,Defendant,9,7,0,10,2,,1,,7
1996-11,Admiralty,Defendant,6,5,0,6,,,,,6
1996-12,Admiralty,Defendant,3,10,1,7,1,,,,6
1997-01,Admiralty,Defendant,16,12,0,14,4,,1,,9
1997-02,Admiralty,Defendant,6,3,0,14,,,1,1,12
1997-03,Admiralty,Defendant,6,7,0,7,,,,,7
1997-04,Admiralty,Defendant,5,3,0,5,,,,,5
1997-05,Admiralty,Defendant,4,3,0,6,,,1,,5
1997-06,Admiralty,Defendant,3,3,0,11,1,,,,10
1997-07,Admiralty,Defendant,1,5,0,19,1,,1,,17
1997-08,Admiralty,Defendant,4,7,0,9,2,,1,,6
1997-09,Admiralty,Defendant,12,8,1,8,,,1,,7
1997-10,Admiralty,Defendant,7,5,0,6,,,,,6
1997-11,Admiralty,Defendant,5,3,0,6,,,,,6
1997-12,Admiralty,Defendant,6,6,0,6,,,1,,5
1998-01,Admiralty,Defendant,3,4,0,0,,,,,
1998-02,Admiralty,Defendant,6,5,1,5,,,,,5
1998-03,Admiralty,Defendant,6,11,0,5,1,,,,4
1998-04,Admiralty,Defendant,13,9,0,8,,,1,2,5
1998-05,Admiralty,Defendant,5,8,0,8,,,,,8
1998-06,Admiralty,Defendant,8,4,0,11,2,,,1,8
1998-07,Admiralty,Defendant,7,11,0,8,,,,,8
1998-08,Admiralty,Defendant,8,7,0,6,,,,1,5
1998-09,Admiralty,Defendant,8,4,0,8,,1,,,7
1998-10,Admiralty,Defendant,7,8,0,5,,,,,5
1998-11,Admiralty,Defendant,4,8,0,8,2,,1,,5
1998-12,Admiralty,Defendant,5,1,0,11,2,1,1,,7
1999-01,Admiralty,Defendant,8,17,0,10,2,,1,,7
1999-02,Admiralty,Defendant,12,2,1,6,1,1,,,4
1999-03,Admiralty,Defendant,5,3,0,8,3,,,1,4
1999-04,Admiralty,Defendant,6,8,1,5,1,,1,,3
1999-05,Admiralty,Defendant,7,4,0,2,,,,,2
1999-06,Admiralty,Defendant,5,8,0,4,,1,,1,2
1999-07,Admiralty,Defendant,10,13,0,7,,,1,1,5
1999-08,Admiralty,Defendant,10,6,0,3,1,,,2,
1999-09,Admiralty,Defendant,4,4,0,8,1,,1,3,3
1999-10,Admiralty,Defendant,5,5,0,4,2,1,,1,
1999-11,Admiralty,Defendant,4,9,0,4,,1,,,3
1999-12,Admiralty,Defendant,9,10,0,3,,,2,,1
2000-01,Admiralty,Defendant,11,5,0,7,2,1,2,1,1
2000-02,Admiralty,Defendant,4,6,0,5,3,,,2,
2000-03,Admiralty,Defendant,13,14,0,15,,4,2,5,4
2000-04,Admiralty,Defendant,9,5,0,12,6,5,,,1
2000-05,Admiralty,Defendant,8,7,0,6,1,1,2,1,1
2000-06,Admiralty,Defendant,9,10,0,3,1,,,1,1
2000-07,Admiralty,Defendant,9,10,0,6,1,1,1,1,2
2000-08,Admiralty,Defendant,7,10,0,3,,,,2,1
2000-09,Admiralty,Defendant,8,3,1,12,3,4,,2,3
2000-10,Admiralty,Defendant,4,2,0,13,3,1,1,,8
2000-11,Admiralty,Defendant,6,3,0,13,,1,,,12
2000-12,Admiralty,Defendant,1,3,0,9,1,1,1,2,4
2001-01,Admiralty,Defendant,6,6,0,6,3,,1,2,
2001-02,Admiralty,Defendant,6,8,0,3,,,,2,1
2001-03,Admiralty,Defendant,6,6,0,6,,,,1,5
2001-04,Admiralty,Defendant,5,6,0,5,2,,,1,2
2001-05,Admiralty,Defendant,5,6,0,9,,1,,7,1
2001-06,Admiralty,Defendant,6,6,0,6,,3,1,,2
2001-07,Admiralty,Defendant,9,7,0,3,,,,1,2
2001-08,Admiralty,Defendant,4,5,0,6,1,1,,3,1
2001-09,Admiralty,Defendant,6,5,1,10,1,,,,9
2001-10,Admiralty,Defendant,3,4,0,7,1,3,1,1,1
2001-11,Admiralty,Defendant,4,5,0,2,1,,,,1
2001-12,Admiralty,Defendant,2,2,1,2,1,1,,,
2002-01,Admiralty,Defendant,6,6,0,8,1,2,1,1,3
2002-02,Admiralty,Defendant,5,4,0,6,2,3,,,1
2002-03,Admiralty,Defendant,2,3,0,4,1,3,,,
2002-04,Admiralty,Defendant,10,8,0,5,2,1,,1,1
2002-05,Admiralty,Defendant,4,4,0,9,5,,,1,3
2002-06,Admiralty,Defendant,3,4,0,5,3,,,,2
2002-07,Admiralty,Defendant,4,1,0,9,2,1,3,1,2
2002-08,Admiralty,Defendant,1,2,0,3,,3,,,
2002-09,Admiralty,Defendant,2,3,0,8,4,,,1,3
2002-10,Admiralty,Defendant,4,5,0,6,2,2,1,,1
2002-11,Admiralty,Defendant,3,2,0,2,,1,,,1
2002-12,Admiralty,Defendant,5,4,0,3,1,,1,,1
2003-01,Admiralty,Defendant,3,3,0,4,,3,,1,
2003-02,Admiralty,Defendant,3,1,0,4,1,2,,1,
2003-03,Admiralty,Defendant,4,4,0,4,2,,,,2
2003-04,Admiralty,Defendant,2,4,0,1,1,,,,
2003-05,Admiralty,Defendant,2,5,0,5,2,1,,1,1
2003-06,Admiralty,Defendant,5,6,0,7,2,,2,2,1
2003-07,Admiralty,Defendant,6,3,0,3,1,,1,1,
2003-08,Admiralty,Defendant,5,7,0,3,2,,,,1
2003-09,Admiralty,Defendant,6,6,0,9,2,4,,1,2
2003-10,Admiralty,Defendant,6,6,0,1,,,1,,
2003-11,Admiralty,Defendant,4,2,0,7,2,2,,1,2
2003-12,Admiralty,Defendant,5,5,0,8,1,4,1,,2
2004-01,Admiralty,Defendant,9,13,0,2,,1,,1,
2004-02,Admiralty,Defendant,10,6,0,7,3,1,,1,2
2004-03,Admiralty,Defendant,3,4,0,3,,,,1,2
2004-04,Admiralty,Defendant,4,4,0,4,2,,,1,1
2004-05,Admiralty,Defendant,0,0,0,5,3,,,,2
2004-06,Admiralty,Defendant,1,2,0,3,,1,1,,1
2004-07,Admiralty,Defendant,4,4,0,4,,2,,,2
2004-08,Admiralty,Defendant,5,4,0,5,1,3,,1,
2004-09,Admiralty,Defendant,1,4,0,5,1,1,1,1,1
2004-10,Admiralty,Defendant,8,8,0,7,2,4,,,1
2004-11,Admiralty,Defendant,8,3,0,3,,2,,,1
2004-12,Admiralty,Defendant,6,5,1,5,1,2,,2,
2005-01,Admiralty,Defendant,0,1,0,6,4,1,,1,
2005-02,Admiralty,Defendant,2,2,0,3,1,1,1,,
2005-03,Admiralty,Defendant,3,6,0,7,2,2,,,3
2005-04,Admiralty,Defendant,4,2,0,3,2,,,,1
2005-05,Admiralty,Defendant,11,10,0,5,1,1,,1,2
2005-06,Admiralty,Defendant,3,3,0,2,,1,,1,
2005-07,Admiralty,Defendant,5,4,0,3,,1,,2,
2005-08,Admiralty,Defendant,4,5,0,5,,1,,3,1
2005-09,Admiralty,Defendant,2,5,0,1,,,,1,
2005-10,Admiralty,Defendant,7,7,0,2,1,,,,1
2005-11,Admiralty,Defendant,4,2,0,4,1,3,,,
2005-12,Admiralty,Defendant,3,5,0,3,1,,,2,
2006-01,Admiralty,Defendant,4,4,0,6,1,3,,1,1
2006-02,Admiralty,Defendant,6,2,0,4,,2,,,2
2006-03,Admiralty,Defendant,0,0,0,1,1,,,,
2006-04,Admiralty,Defendant,3,3,0,6,,5,,,1
2006-05,Admiralty,Defendant,6,6,0,3,3,,,,
2006-06,Admiralty,Defendant,3,3,0,6,,3,,1,2
2006-07,Admiralty,Defendant,3,2,0,4,,1,,2,1
2006-08,Admiralty,Defendant,2,6,0,2,,,,1,1
2006-09,Admiralty,Defendant,5,3,0,5,1,2,1,1,
2006-10,Admiralty,Defendant,4,6,0,5,,4,,1,
2006-11,Admiralty,Defendant,4,4,1,6,1,1,,2,2
2006-12,Admiralty,Defendant,3,3,0,5,,2,,2,1
2007-01,Admiralty,Defendant,4,4,0,8,1,6,,,1
2007-02,Admiralty,Defendant,4,3,0,2,,2,,,
2007-03,Admiralty,Defendant,10,8,0,3,1,1,,,1
2007-04,Admiralty,Defendant,2,2,0,4,1,2,,,1
2007-05,Admiralty,Defendant,6,4,0,4,1,1,,2,
2007-06,Admiralty,Defendant,4,3,0,2,,,,2,
2007-07,Admiralty,Defendant,4,5,0,3,1,1,,1,
2007-08,Admiralty,Defendant,2,3,0,4,1,2,,1,
2007-09,Admiralty,Defendant,0,2,0,2,,1,,,1
2007-10,Admiralty,Defendant,3,3,0,6,1,,1,,4
2007-11,Admiralty,Defendant,1,3,0,4,,3,,,1
2007-12,Admiralty,Defendant,1,0,0,3,,1,,,2
2008-01,Admiralty,Defendant,2,5,0,7,4,,,1,2
2008-02,Admiralty,Defendant,3,2,0,4,,3,,1,
2008-03,Admiralty,Defendant,6,5,0,4,,,2,1,1
2008-04,Admiralty,Defendant,5,1,0,5,2,1,,1,1
2008-05,Admiralty,Defendant,2,1,0,4,1,,1,1,1
2008-06,Admiralty,Defendant,1,2,0,7,3,1,,1,2
2008-07,Admiralty,Defendant,3,2,0,5,2,1,,,2
2008-08,Admiralty,Defendant,1,3,0,1,,,,1,
2008-09,Admiralty,Defendant,2,2,1,4,2,,,1,1
2008-10,Admiralty,Defendant,2,1,0,3,,1,,1,1
2008-11,Admiralty,Defendant,0,1,0,4,1,1,,,2
2008-12,Admiralty,Defendant,2,1,0,2,,1,,,1
2009-01,Admiralty,Defendant,4,1,0,3,,,,,3
2009-02,Admiralty,Defendant,0,1,0,5,1,,,1,3
2009-03,Admiralty,Defendant,2,3,0,2,1,1,,,
2009-04,Admiralty,Defendant,2,1,0,1,1,,,,
2009-05,Admiralty,Defendant,1,1,0,1,,,,,1
2009-06,Admiralty,Defendant,2,2,0,4,3,,,,1
2009-07,Admiralty,Defendant,2,2,0,3,,,,,3
2009-08,Admiralty,Defendant,2,3,0,2,,,,,2
2009-09,Admiralty,Defendant,2,1,0,3,,1,,,2
2009-10,Admiralty,Defendant,3,3,0,2,,,,,2
2009-11,Admiralty,Defendant,1,1,0,0,,,,,
2009-12,Admiralty,Defendant,2,2,0,2,1,1,,,
2010-01,Admiralty,Defendant,1,0,0,0,,,,,
2010-02,Admiralty,Defendant,4,4,0,2,,,2,,
2010-03,Admiralty,Defendant,2,1,0,2,1,,,,1
2010-04,Admiralty,Defendant,1,2,0,1,,,,1,
2010-05,Admiralty,Defendant,2,3,0,2,1,,,,1
2010-06,Admiralty,Defendant,3,2,0,1,,,,1,
2010-07,Admiralty,Defendant,3,3,0,3,,,,1,2
2010-08,Admiralty,Defendant,1,1,0,4,2,,,1,1
2010-09,Admiralty,Defendant,2,2,0,3,,2,,1,
2010-10,Admiralty,Defendant,0,1,0,4,1,,,1,2
2010-11,Admiralty,Defendant,3,3,0,0,,,,,
2010-12,Admiralty,Defendant,1,4,0,1,,,,,1
2011-01,Admiralty,Defendant,5,1,0,1,,1,,,
2011-02,Admiralty,Defendant,1,2,0,4,,2,,1,1
2011-03,Admiralty,Defendant,2,2,0,3,1,,,1,1
2011-04,Admiralty,Defendant,4,3,0,1,1,,,,
2011-05,Admiralty,Defendant,2,3,0,0,,,,,
2011-06,Admiralty,Defendant,2,0,0,0,,,,,
2011-07,Admiralty,Defendant,4,3,0,4,1,1,1,,1
2011-08,Admiralty,Defendant,1,3,0,4,,2,,2,
2011-09,Admiralty,Defendant,5,4,0,0,,,,,
2011-10,Admiralty,Defendant,0,4,0,2,,,,1,1
2011-11,Admiralty,Defendant,5,1,0,2,1,,,,1
2011-12,Admiralty,Defendant,3,3,0,5,,2,2,,1
2012-01,Admiralty,Defendant,1,2,0,1,,,,,1
2012-02,Admiralty,Defendant,3,4,1,4,2,,,,2
2012-03,Admiralty,Defendant,2,2,0,2,,,,1,1
2012-04,Admiralty,Defendant,2,3,0,4,2,1,,1,
2012-05,Admiralty,Defendant,2,1,0,3,1,1,,,1
2012-06,Admiralty,Defendant,2,2,0,6,1,1,,2,2
2012-07,Admiralty,Defendant,2,3,0,1,,,,,1
2012-08,Admiralty,Defendant,1,0,0,2,,,1,,1
2012-09,Admiralty,Defendant,0,1,0,0,,,,,
2012-10,Admiralty,Defendant,5,3,0,2,,1,,,1
2012-11,Admiralty,Defendant,1,4,0,4,,2,1,,1
2012-12,Admiralty,Defendant,5,5,0,1,,1,,,
2013-01,Admiralty,Defendant,3,3,0,4,1,1,,,2
2013-02,Admiralty,Defendant,2,1,0,2,,,,1,1
2013-03,Admiralty,Defendant,5,3,0,2,1,,,1,
2013-04,Admiralty,Defendant,1,2,0,3,1,,,,2
2013-05,Admiralty,Defendant,2,1,0,3,2,,,,1
2013-06,Admiralty,Defendant,3,4,0,2,,1,,1,
2013-07,Admiralty,Defendant,2,1,0,1,,1,,,
2013-08,Admiralty,Defendant,1,1,0,1,1,,,,
2013-09,Admiralty,Defendant,3,3,0,4,,1,1,,2
2013-10,Admiralty,Defendant,2,1,0,1,,,,,1
2013-11,Admiralty,Defendant,0,1,0,2,1,,,,1
2013-12,Admiralty,Defendant,3,5,0,1,,,,1,
2014-01,Admiralty,Defendant,4,3,0,2,,1,,1,
2014-02,Admiralty,Defendant,1,0,0,2,,1,,,1
2014-03,Admiralty,Defendant,1,0,0,1,,,,,1
2014-04,Admiralty,Defendant,0,0,0,3,1,,,1,1
2014-05,Admiralty,Defendant,1,1,0,4,1,,,3,
2014-06,Admiralty,Defendant,0,1,0,3,1,,1,1,
2014-07,Admiralty,Defendant,1,3,0,5,2,1,,,2
2014-08,Admiralty,Defendant,2,0,0,2,1,1,,,
2014-09,Admiralty,Defendant,4,3,0,0,,,,,
2014-10,Admiralty,Defendant,0,0,0,6,2,2,,1,1
2014-11,Admiralty,Defendant,2,5,0,0,,,,,
2014-12,Admiralty,Defendant,4,1,0,0,,,,,
2015-01,Admiralty,Defendant,1,2,0,2,,1,,,1
2015-02,Admiralty,Defendant,1,0,0,2,1,,,,1
2015-03,Admiralty,Defendant,0,1,0,0,,,,,
2015-04,Admiralty,Defendant,0,0,0,1,,1,,,
2015-06,Admiralty,Defendant,1,2,0,3,1,1,,,1
2015-07,Admiralty,Defendant,3,2,0,2,2,,,,
2015-08,Admiralty,Defendant,1,3,0,1,,,,,1
2015-09,Admiralty,Defendant,4,3,0,2,1,1,,,
2015-10,Admiralty,Defendant,3,3,0,2,,1,,,1
2015-11,Admiralty,Defendant,2,0,0,3,,2,,1,
2015-12,Admiralty,Defendant,2,2,0,5,2,2,,1,
2016-01,Admiralty,Defendant,1,1,0,2,1,,,,1
2016-02,Admiralty,Defendant,0,1,0,0,,,,,
2016-03,Admiralty,Defendant,2,2,0,3,2,1,,,
2016-05,Admiralty,Defendant,0,0,0,1,,,,,1
2016-06,Admiralty,Defendant,1,2,0,1,,1,,,
2016-07,Admiralty,Defendant,3,2,0,2,,,1,1,
2016-08,Admiralty,Defendant,4,2,0,1,,1,,,
2016-09,Admiralty,Defendant,0,1,0,2,,,,1,1
2016-10,Admiralty,Defendant,0,0,0,3,,,,2,1
2016-11,Admiralty,Defendant,0,0,0,2,1,1,,,
2016-12,Admiralty,Defendant,0,1,0,2,,,,1,1
2017-01,Admiralty,Defendant,3,3,0,1,,,,,1
2017-02,Admiralty,Defendant,1,0,0,1,,1,,,
2017-03,Admiralty,Defendant,4,5,0,2,,1,,,1
2017-04,Admiralty,Defendant,4,2,0,2,,1,,1,
2017-05,Admiralty,Defendant,1,1,0,2,,,,1,1
2017-06,Admiralty,Defendant,1,1,0,0,,,,,
2017-07,Admiralty,Defendant,2,3,0,0,,,,,
2017-09,Admiralty,Defendant,1,0,0,0,,,,,
2017-10,Admiralty,Defendant,0,0,0,2,1,1,,,
2017-11,Admiralty,Defendant,0,1,0,1,,,,1,
2017-12,Admiralty,Defendant,1,0,0,0,,,,,
2018-01,Admiralty,Defendant,0,1,0,0,,,,,
2018-02,Admiralty,Defendant,1,0,0,2,,,,,2
2018-03,Admiralty,Defendant,0,1,0,0,,,,,
2018-04,Admiralty,Defendant,1,0,0,0,,,,,
2018-05,Admiralty,Defendant,0,0,0,3,2,,,1,
2018-06,Admiralty,Defendant,1,1,0,2,2,,,,
2018-07,Admiralty,Defendant,1,2,0,5,1,2,,1,1
2018-08,Admiralty,Defendant,1,0,0,2,,1,,1,
2018-09,Admiralty,Defendant,0,0,1,2,1,,,1,
2018-10,Admiralty,Defendant,1,1,0,0,,,,,
2018-12,Admiralty,Defendant,1,1,0,0,,,,,
2019-01,Admiralty,Defendant,0,1,0,1,,,,,1
2019-02,Admiralty,Defendant,1,0,0,0,,,,,
2019-03,Admiralty,Defendant,2,1,0,2,,1,1,,
2019-04,Admiralty,Defendant,0,0,0,1,,,,,1
2019-05,Admiralty,Defendant,0,2,0,0,,,,,
2019-06,Admiralty,Defendant,3,2,0,1,,1,,,
2019-07,Admiralty,Defendant,3,2,0,1,1,,,,
2019-08,Admiralty,Defendant,1,1,0,0,,,,,
2019-09,Admiralty,Defendant,3,4,0,0,,,,,
2019-10,Admiralty,Defendant,1,0,0,2,1,1,,,
2019-11,Admiralty,Defendant,1,1,0,0,,,,,
2019-12,Admiralty,Defendant,0,0,0,1,,1,,,
2020-01,Admiralty,Defendant,0,1,0,1,1,,,,
2020-02,Admiralty,Defendant,1,0,0,1,,1,,,
2020-03,Admiralty,Defendant,3,5,0,0,,,,,
2020-04,Admiralty,Defendant,2,1,0,1,1,,,,
2020-05,Admiralty,Defendant,1,1,0,0,,,,,
2020-06,Admiralty,Defendant,1,0,0,2,,1,,,1
2020-07,Admiralty,Defendant,3,3,0,2,,,,2,
2020-08,Admiralty,Defendant,1,1,0,0,,,,,
2020-09,Admiralty,Defendant,2,4,0,0,,,,,
2020-10,Admiralty,Defendant,2,1,0,1,1,,,,
2020-11,Admiralty,Defendant,1,2,0,2,,1,,1,
2020-12,Admiralty,Defendant,1,0,0,0,,,,,
2021-01,Admiralty,Defendant,1,0,0,0,,,,,
2021-03,Admiralty,Defendant,2,2,0,8,1,2,,3,2
2021-04,Admiralty,Defendant,2,2,0,0,,,,,
2021-05,Admiralty,Defendant,1,1,0,1,,1,,,
2021-06,Admiralty,Defendant,2,2,0,1,,1,,,
2021-07,Admiralty,Defendant,0,0,0,2,,,1,,1
2021-08,Admiralty,Defendant,0,0,0,3,,1,,1,1
2021-09,Admiralty,Defendant,3,5,0,1,,,,,1
2021-10,Admiralty,Defendant,2,0,0,0,,,,,
2021-11,Admiralty,Defendant,1,1,0,3,1,,,1,1
2021-12,Admiralty,Defendant,1,2,0,0,,,,,
2022-01,Admiralty,Defendant,2,1,0,0,,,,,
2022-02,Admiralty,Defendant,0,0,0,2,1,,,,1
2022-03,Admiralty,Defendant,0,0,0,1,,1,,,
2022-04,Admiralty,Defendant,1,1,0,0,,,,,
2022-05,Admiralty,Defendant,0,0,0,2,1,,,1,
2022-06,Admiralty,Defendant,1,2,0,3,,,,,3
2022-07,Admiralty,Defendant,3,2,0,0,,,,,
2022-08,Admiralty,Defendant,1,2,0,2,1,,,1,
2022-09,Admiralty,Defendant,3,2,0,3,,,,2,1
2022-10,Admiralty,Defendant,3,4,0,0,,,,,
2022-11,Admiralty,Defendant,2,2,0,2,,1,,,1
2022-12,Admiralty,Defendant,3,3,0,2,,2,,,
2023-01,Admiralty,Defendant,1,1,0,2,,1,,,1
2023-02,Admiralty,Defendant,0,0,0,2,,,1,1,
2023-03,Admiralty,Defendant,2,1,0,1,,,,1,
2023-04,Admiralty,Defendant,0,0,0,1,,,1,,
2023-05,Admiralty,Defendant,1,1,0,1,,1,,,
2023-06,Admiralty,Defendant,2,2,0,0,,,,,
2023-07,Admiralty,Defendant,0,1,0,0,,,,,
2023-08,Admiralty,Defendant,2,1,0,1,,,,,1
2023-09,Admiralty,Defendant,1,2,0,2,2,,,,
2023-10,Admiralty,Defendant,1,0,0,0,,,,,
2023-11,Admiralty,Defendant,1,2,0,3,2,,,,1
2023-12,Admiralty,Defendant,3,2,0,1,,,,1,
2024-01,Admiralty,Defendant,2,3,0,1,,1,,,
2024-02,Admiralty,Defendant,1,0,0,5,1,4,,,
2024-03,Admiralty,Defendant,1,2,0,3,2,1,,,
2024-05,Admiralty,Defendant,1,1,0,0,,,,,
2024-06,Admiralty,Defendant,0,0,0,3,,2,,1,
2024-07,Admiralty,Defendant,2,1,0,0,,,,,
2024-08,Admiralty,Defendant,1,3,0,2,1,,1,,
2024-09,Admiralty,Defendant,2,1,0,0,,,,,
2024-10,Admiralty,Defendant,2,2,0,0,,,,,
2024-11,Admiralty,Defendant,0,0,0,1,,,,,1
2025-01,Admiralty,Defendant,0,2,0,1,,,,,1
2025-02,Admiralty,Defendant,2,1,0,4,2,2,,,
2025-03,Admiralty,Defendant,4,2,0,0,,,,,
2025-04,Admiralty,Defendant,2,3,0,2,,1,,1,
2025-05,Admiralty,Defendant,1,1,0,3,,1,,2,
2025-07,Admiralty,Defendant,0,0,0,1,,1,,,
2025-08,Admiralty,Defendant,1,0,0,0,,,,,
2025-09,Admiralty,Defendant,1,1,0,1,,,,,1
2025-11,Admiralty,Defendant,1,1,0,0,,,,,
2025-12,Admiralty,Defendant,0,1,0,0,,,,,
2026-01,Admiralty,Defendant,2,1,0,1,,1,,,
2026-02,Admiralty,Defendant,0,0,0,1,,,,,1
2026-04,Admiralty,Defendant,3,3,0,0,,,,,
2026-05,Admiralty,Defendant,1,1,0,0,,,,,
1994-10,Asset Forfeiture,Defendant,1,1,0,0,,,,,
1994-11,Asset Forfeiture,Defendant,1,1,0,2,2,,,,
1994-12,Asset Forfeiture,Defendant,1,1,0,1,,,,,1
1995-02,Asset Forfeiture,Defendant,1,0,0,1,,,,,1
1995-04,Asset Forfeiture,Defendant,1,0,0,0,,,,,
1995-07,Asset Forfeiture,Defendant,0,1,0,0,,,,,
1995-09,Asset Forfeiture,Defendant,3,2,0,1,,,,,1
1995-11,Asset Forfeiture,Defendant,1,1,0,0,,,,,
1996-01,Asset Forfeiture,Defendant,1,1,0,0,,,,,
1996-03,Asset Forfeiture,Defendant,3,2,0,1,,,,,1
1996-04,Asset Forfeiture,Defendant,1,1,0,0,,,,,
1996-05,Asset Forfeiture,Defendant,2,3,0,2,2,,,,
1996-06,Asset Forfeiture,Defendant,3,1,0,1,1,,,,
1996-07,Asset Forfeiture,Defendant,1,2,0,0,,,,,
1996-09,Asset Forfeiture,Defendant,2,3,0,0,,,,,
1996-10,Asset Forfeiture,Defendant,1,2,0,0,,,,,
1996-11,Asset Forfeiture,Defendant,2,0,0,0,,,,,
1997-01,Asset Forfeiture,Defendant,2,2,0,3,,1,,,2
1997-02,Asset Forfeiture,Defendant,1,0,0,3,,1,,,2
1997-03,Asset Forfeiture,Defendant,2,1,0,1,,,1,,
1997-04,Asset Forfeiture,Defendant,2,0,0,0,,,,,
1997-05,Asset Forfeiture,Defendant,2,1,0,0,,,,,
1997-06,Asset Forfeiture,Defendant,2,1,0,0,,,,,
1997-07,Asset Forfeiture,Defendant,4,3,0,1,1,,,,
1997-08,Asset Forfeiture,Defendant,1,0,0,1,,,,,1
1997-09,Asset Forfeiture,Defendant,2,1,0,1,,1,,,
1997-10,Asset Forfeiture,Defendant,2,4,0,1,,,,,1
1997-11,Asset Forfeiture,Defendant,2,0,0,1,1,,,,
1997-12,Asset Forfeiture,Defendant,4,2,0,0,,,,,
1998-01,Asset Forfeiture,Defendant,1,0,0,0,,,,,
1998-02,Asset Forfeiture,Defendant,4,4,0,0,,,,,
1998-03,Asset Forfeiture,Defendant,2,2,0,1,,,,,1
1998-04,Asset Forfeiture,Defendant,2,4,0,1,,,,1,
1998-05,Asset Forfeiture,Defendant,4,3,0,2,,,,1,1
1998-06,Asset Forfeiture,Defendant,1,1,0,1,1,,,,
1998-07,Asset Forfeiture,Defendant,2,1,0,0,,,,,
1998-08,Asset Forfeiture,Defendant,7,4,0,0,,,,,
1998-09,Asset Forfeiture,Defendant,9,3,0,0,,,,,
1998-10,Asset Forfeiture,Defendant,4,7,0,2,,,,,2
1998-11,Asset Forfeiture,Defendant,13,4,0,1,1,,,,
1998-12,Asset Forfeiture,Defendant,12,4,0,1,,,,1,
1999-01,Asset Forfeiture,Defendant,11,2,0,2,,,,,2
1999-02,Asset Forfeiture,Defendant,18,9,0,0,,,,,
1999-03,Asset Forfeiture,Defendant,9,24,0,2,1,,,,1
1999-04,Asset Forfeiture,Defendant,9,14,0,1,,,,,1
1999-05,Asset Forfeiture,Defendant,12,4,0,3,2,,,,1
1999-06,Asset Forfeiture,Defendant,50,12,0,3,,1,,,2
1999-07,Asset Forfeiture,Defendant,17,17,0,1,,,,,1
1999-08,Asset Forfeiture,Defendant,9,11,0,5,1,,1,2,1
1999-09,Asset Forfeiture,Defendant,6,10,0,5,2,1,,,2
1999-10,Asset Forfeiture,Defendant,13,11,4,10,4,,1,1,4
1999-11,Asset Forfeiture,Defendant,11,7,2,11,6,,1,,4
1999-12,Asset Forfeiture,Defendant,9,4,1,14,6,,1,1,6
2000-01,Asset Forfeiture,Defendant,4,7,3,7,2,,,1,4
2000-02,Asset Forfeiture,Defendant,6,6,2,9,5,2,,1,1
2000-03,Asset Forfeiture,Defendant,7,5,5,13,8,1,,3,1
2000-04,Asset Forfeiture,Defendant,10,7,2,12,3,1,1,2,5
2000-05,Asset Forfeiture,Defendant,6,4,5,5,3,,,,2
2000-06,Asset Forfeiture,Defendant,7,9,2,4,3,,,,1
2000-07,Asset Forfeiture,Defendant,6,4,3,5,5,,,,
2000-08,Asset Forfeiture,Defendant,9,6,3,7,4,2,1,,
2000-09,Asset Forfeiture,Defendant,3,1,9,13,8,,,,5
2000-10,Asset Forfeiture,Defendant,7,5,8,7,3,1,,,3
2000-11,Asset Forfeiture,Defendant,5,6,2,3,3,,,,
2000-12,Asset Forfeiture,Defendant,7,7,3,33,3,,,,30
2001-01,Asset Forfeiture,Defendant,11,10,2,4,3,,,1,
2001-02,Asset Forfeiture,Defendant,7,4,2,7,3,,2,,2
2001-03,Asset Forfeiture,Defendant,12,8,0,6,3,,,1,2
